system,split,formula,qm9_db_id,qm9_mol_id,basis,charge,spin,unit,atom,reference_ground_method,reference_excited_method,qsgw_bse_s1_ev,qsgw_bse_s1_h,qsgw_bse_singlet_energies_ev_json,qsgw_bse_singlet_energies_h_json,qsgw_bse_triplet_energies_ev_json,qsgw_bse_oscillator_strengths_json,qsgw_bse_transition_dipoles_raw_json,nroots_available,source_xyz_path,source_eexc_ss_path,source_eexc_st_path,source_osc_path,source_tdm_path,eomccsd_augccpvtz_s1_ev,eomccsd_augccpvtz_singlet_energies_ev_json,notes
qm9randdiv60_5499_C6H4O2,candidate,C6H4O2,5499,5661,def2-tzvp,0,0,Angstrom,"O -0.053813096000  1.355376600400  0.009924077100
C  1.257902930500  1.776070098500 -0.000547909000
C  2.148662111600  0.738194671400 -0.014643910200
C  1.313775466300 -0.413637194600 -0.012767969900
C  0.012625174800  0.002483529100  0.002028230000
C -0.822261185400 -1.149348551600  0.003932137000
C  0.068497168100 -2.187223500100 -0.010251412800
O  1.380213818700 -1.766530345900 -0.020655563100
H  1.392987591100  2.844672692300  0.003834286400
H  3.222997973700  0.818670719500 -0.024575801600
H -1.896596805400 -1.229824727700  0.013887625300
H -0.066588058100 -3.255825861400 -0.014675639100",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.27390756,0.1938125280470625,"[5.27390756, 6.21969473, 6.5211516, 6.6523745, 6.96279235]","[0.1938125280470625, 0.22856956546699347, 0.239647901104688, 0.24447025373361178, 0.25587789931233595]","[3.10122775, 4.50249348, 5.07696451, 6.08420101, 6.2383242]","[0.34524084, 0.01992339, 2.174e-05, 9e-08, 3e-08]","[""-1.34538385"", ""-3.93091660"", ""-0.00804723"", ""0.00922899"", ""-0.00353550"", ""0.91902132"", ""-0.00034418"", ""0.00058719"", ""-0.02963953"", ""0.00175248"", ""-0.00080884"", ""-0.00011110"", ""-0.00027558"", ""0.00026693"", ""0.00100458""]",5,QM9_xyz_files/mol_5661.xyz,E_exc_SS/mol_5661.dat,E_exc_ST/mol_5661.dat,osc_stren/mol_5661.dat,trans_dip_mom/mol_5661.dat,6.107353182868744,"[6.107353182868744, 6.818200460806661, 6.930108899353223]",geometry_matched_to_qm9_mol_5661; qm9_source=qm9randdiv60_5499_C6H4O2; generated=2026-07-15
qm9randdiv60_21327_CN6O,candidate,CN6O,21327,21768,def2-tzvp,0,0,Angstrom,"O -0.146847395500  1.304623660100  0.010615474000
N  1.239518403500  1.786873670400  0.000077749100
N  2.021946281100  0.812200852400 -0.013245464200
N  1.279335700400 -0.311943136700 -0.012053599200
N  1.437476048700 -1.663857248500 -0.020618586400
N  0.218506483600 -2.101894984200 -0.011816539700
N -0.745877465300 -1.111080952500  0.002913978200
C -0.033134316500 -0.015681991000  0.002206108200",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.42227037,0.19926476075063798,"[5.42227037, 5.46178486, 5.93542132, 6.25984134, 6.58048715]","[0.19926476075063798, 0.2007168914742547, 0.2181227103369314, 0.23004492617214387, 0.24182844234810771]","[3.98100904, 4.0991506, 4.40023223, 5.09949636, 5.55009674]","[0.02959823, 0.00981107, 0.00375681, 0.1432925, 0.00180788]","[""0.99503729"", ""-0.67006784"", ""-0.01854640"", ""-0.01310586"", ""0.01192421"", ""-0.68801901"", ""-0.00427814"", ""0.00282960"", ""-0.40851059"", ""0.63019942"", ""2.37466433"", ""0.00835335"", ""0.00975175"", ""-0.00858140"", ""0.26884561""]",5,QM9_xyz_files/mol_21768.xyz,E_exc_SS/mol_21768.dat,E_exc_ST/mol_21768.dat,osc_stren/mol_21768.dat,trans_dip_mom/mol_21768.dat,5.747779266671585,"[5.747779266671585, 5.958415175978116, 6.29977474820653]",geometry_matched_to_qm9_mol_21768; qm9_source=qm9randdiv60_21327_CN6O; generated=2026-07-15
qm9randdiv60_12_C3H8,candidate,C3H8,12,13,def2-tzvp,0,0,Angstrom,"C -0.031138251100  1.540815817600  0.031921255700
C  0.012153467300  0.010922351200 -0.016032589000
C  0.721691286200 -0.525833525700 -1.262305701400
H  0.979559873600  1.964591164500  0.030983668800
H -0.558402225000  1.948311922100 -0.838160748900
H -0.542522522900  1.901535314200  0.930056707200
H  0.515227913400 -0.368402336600  0.882311343000
H -1.010706413600 -0.384569987200  0.020517825500
H  1.758512104600 -0.173765849600 -1.308715164200
H  0.740871919900 -1.620249585800 -1.275165112800
H  0.220233507600 -0.190511794900 -2.177290203800",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,9.64758908,0.35454235931925093,"[9.64758908, 9.81184716, 9.90450279, 10.57315818, 10.80608042]","[0.35454235931925093, 0.3605787324211254, 0.36398376401938376, 0.388556396370982, 0.39711613081061725]","[9.17073705, 9.37762505, 9.43996691, 9.98456254, 10.14723093]","[0.00257148, 0.0524134, 0.00742764, 2e-08, 0.01398756]","[""-0.23073398"", ""-0.00218481"", ""-0.13055057"", ""-0.34999657"", ""0.96121356"", ""0.60183628"", ""0.17487609"", ""0.26062484"", ""-0.31503523"", ""0.00068330"", ""0.00013941"", ""0.00020565"", ""-0.22941560"", ""-0.34238701"", ""0.41409511""]",5,QM9_xyz_files/mol_13.xyz,E_exc_SS/mol_13.dat,E_exc_ST/mol_13.dat,osc_stren/mol_13.dat,trans_dip_mom/mol_13.dat,10.503231523940068,"[10.503231523940068, 10.723611666290653, 10.80385264373982]",geometry_matched_to_qm9_mol_13; qm9_source=qm9randdiv60_12_C3H8; generated=2026-07-15
qm9randdiv60_45_C3H6O,candidate,C3H6O,45,46,def2-tzvp,0,0,Angstrom,"O  0.215775832600  1.353868588700 -0.106951070400
C  0.016280987500 -0.028327177000 -0.029156937000
C -0.390814649100 -0.714970094700  1.243156693900
C -1.351181379000 -0.642803801100  0.062735886900
H -0.436423382100  1.790628493300  0.450067613600
H  0.749811669200 -0.524040496500 -0.656247670500
H  0.059593753700 -1.668404825900  1.497292368900
H -0.613693534300 -0.088480064500  2.101706404900
H -2.198219322800  0.030584301100  0.154114507600
H -1.563959115700 -1.546404263300 -0.498265147900",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,6.95039593,0.2554223392799312,"[6.95039593, 7.8818914, 8.31042034, 8.40454103, 8.58596488]","[0.2554223392799312, 0.2896541664121244, 0.3054023144897763, 0.30886118604998125, 0.315528389563979]","[6.66882161, 7.68027588, 8.06860596, 8.10808589, 8.33617157]","[0.01234146, 5.63e-06, 0.0169357, 0.00601392, 0.00751095]","[""0.43132987"", ""-0.03243520"", ""0.53022423"", ""-0.00851453"", ""0.00081399"", ""-0.01072849"", ""-0.51760168"", ""-0.33108606"", ""0.39982213"", ""-0.27399072"", ""0.02043248"", ""-0.33645561"", ""-0.34641181"", ""-0.19627687"", ""0.26861815""]",5,QM9_xyz_files/mol_46.xyz,E_exc_SS/mol_46.dat,E_exc_ST/mol_46.dat,osc_stren/mol_46.dat,trans_dip_mom/mol_46.dat,7.479389237071344,"[7.479389237071344, 8.3735507952913, 9.10499495010596]",geometry_matched_to_qm9_mol_46; qm9_source=qm9randdiv60_45_C3H6O; generated=2026-07-15
qm9randdiv60_14240_C8H2,candidate,C8H2,14240,14562,def2-tzvp,0,0,Angstrom,"C  0.103553283900 -7.695313150100 -0.042102940000
C  0.090998295400 -6.485224202500 -0.031876083700
C  0.074978130900 -5.135138487700 -0.023297485500
C  0.059885485200 -3.913800987700 -0.016005968500
C  0.042577277000 -2.572443451300 -0.008674798800
C  0.024855119500 -1.351185178100 -0.003206428900
C  0.001125434500 -0.001223529800  0.000573906600
C -0.020174919500  1.208802078000  0.005307453900
H  0.112179906700 -8.757620899700 -0.053294080200
H -0.035091603600  2.270978619000  0.011186805100",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,3.51258738,0.12908520529775985,"[3.51258738, 3.72789078, 3.72790221, 5.14508525, 5.45072206]","[0.12908520529775985, 0.13699745930987378, 0.13699787935462623, 0.18907839547346042, 0.20031034107288986]","[2.43785218, 3.06304444, 3.06304525, 3.51258765, 4.01081723]","[0.0, 3e-08, 5e-08, 1.59e-06, 5.6e-07]","[""-0.00002857"", ""0.00008367"", ""-0.00000752"", ""0.00040981"", ""-0.00072356"", ""-0.00104786"", ""-0.00104834"", ""-0.00139928"", ""-0.00041532"", ""-0.00152523"", ""0.00873118"", ""0.00175111"", ""0.00103988"", ""-0.00510279"", ""-0.00044656""]",5,QM9_xyz_files/mol_14562.xyz,E_exc_SS/mol_14562.dat,E_exc_ST/mol_14562.dat,osc_stren/mol_14562.dat,trans_dip_mom/mol_14562.dat,4.148710599618707,"[4.148710599618707, 4.343188909877581, 4.343188942048812]",geometry_matched_to_qm9_mol_14562; qm9_source=qm9randdiv60_14240_C8H2; generated=2026-07-15
qm9randdiv60_21999_C7H3NO,candidate,C7H3NO,21999,22461,def2-tzvp,0,0,Angstrom,"O -0.038349545400  1.343915915500  0.009444584600
N  0.085495627500 -0.025799217800  0.000922450200
C -1.071523252900 -0.616530111500  0.008839723800
C -1.077163431300 -2.043396206000  0.001251345200
C -1.133158543900 -3.244628264100 -0.004645982800
C -2.321236085700  0.059548472900  0.024428122900
C -3.393981345900  0.624505302900  0.037726612300
C -4.596356316900  1.253013145400  0.052606850500
C -5.666531521100  1.813319581100  0.065859355600
H  0.880116784900  1.638978614700  0.002227428800
H -1.171560014200 -4.306109102300 -0.009965722400
H -6.607996165100  2.304641179300  0.077505851500",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,4.32227293,0.15884060043568227,"[4.32227293, 4.65232489, 5.06010623, 5.46821083, 5.48829312]","[0.15884060043568227, 0.17096978624842868, 0.18595547408930896, 0.2009530415160758, 0.20169105206131072]","[2.48223316, 3.70748577, 3.9186065, 4.28812017, 4.53393163]","[3.424e-05, 0.18718368, 1.985e-05, 0.17376471, 0.00216979]","[""0.00105038"", ""0.00011997"", ""0.04569110"", ""3.25177266"", ""0.18654040"", ""-0.03045195"", ""0.00099741"", ""0.00037036"", ""0.03214185"", ""-1.64438162"", ""-2.38235284"", ""0.00295326"", ""-0.00828335"", ""0.00480685"", ""-0.32274023""]",5,QM9_xyz_files/mol_22461.xyz,E_exc_SS/mol_22461.dat,E_exc_ST/mol_22461.dat,osc_stren/mol_22461.dat,trans_dip_mom/mol_22461.dat,5.006973146136994,"[5.006973146136994, 5.348421579826847, 5.500347662594137]",geometry_matched_to_qm9_mol_22461; qm9_source=qm9randdiv60_21999_C7H3NO; generated=2026-07-15
qm9randdiv60_105_C3H2N2,candidate,C3H2N2,105,109,def2-tzvp,0,0,Angstrom,"N -0.058854373500 -1.170851876100 -0.003722237500
C -0.012816536000 -0.018100756700  0.002177050700
C  0.012024387900  1.447236050500  0.009723608800
C  1.370944579500  1.995987341800 -0.000300963700
N  2.430245087700  2.452945133800 -0.007954717500
H -0.534209601000  1.821409456400 -0.864073657600
H -0.517425304600  1.812030650300  0.897700786800",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,7.97134507,0.2929415281507491,"[7.97134507, 8.09745821, 8.53755063, 8.611607, 8.61288539]","[0.2929415281507491, 0.29757610056319256, 0.31374919869283624, 0.3164707200931257, 0.3165177000591019]","[6.19151542, 6.23243783, 7.11171408, 7.15580771, 7.20226492]","[0.00017637, 5.2e-07, 0.00357152, 0.00048912, 0.00357926]","[""-0.00070958"", ""0.00018390"", ""-0.07638040"", ""0.00012137"", ""0.00022095"", ""-0.00410706"", ""0.17150962"", ""0.28442427"", ""-0.00071624"", ""-0.00195511"", ""0.00222324"", ""-0.12234682"", ""0.28629192"", ""-0.16613608"", ""-0.00457832""]",5,QM9_xyz_files/mol_109.xyz,E_exc_SS/mol_109.dat,E_exc_ST/mol_109.dat,osc_stren/mol_109.dat,trans_dip_mom/mol_109.dat,8.638826894609558,"[8.638826894609558, 8.778322835232641, 9.096614951188796]",geometry_matched_to_qm9_mol_109; qm9_source=qm9randdiv60_105_C3H2N2; generated=2026-07-15
qm9randdiv60_23294_C3HFN2O2,candidate,C3HFN2O2,23294,23803,def2-tzvp,0,0,Angstrom,"F  0.039613092600  0.057803158200  0.002630717200
C -0.053671653600  1.365159937900  0.011012421300
C -1.227711048000  2.013841811300  0.030662662800
C -1.197135539800  3.461672359100  0.038256324500
O -2.122879295300  4.217200022400  0.054240800400
O  0.103245587500  4.002204074000  0.022714192200
N  1.270082172800  3.227135533900  0.002510719500
N  1.180203367400  1.987625374100 -0.002697533600
H -2.182463093700  1.505888989100  0.040955665500",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,4.04868869,0.14878656505774054,"[4.04868869, 4.93548836, 5.08591352, 5.88249596, 6.50564845]","[0.14878656505774054, 0.18137585183583507, 0.18690387450399953, 0.2161777392310289, 0.2390781708506005]","[2.81575377, 3.07619761, 4.60439773, 4.61599958, 5.14086014]","[0.00423194, 0.07535943, 0.00081485, 0.00171857, 0.01355739]","[""-0.00730699"", ""0.00247493"", ""-0.52495140"", ""-1.98196868"", ""-0.31227891"", ""0.02571039"", ""-0.00254653"", ""0.00129538"", ""-0.20552510"", ""0.00991889"", ""-0.00505279"", ""0.27733645"", ""0.70000340"", ""-0.24375419"", ""-0.01052030""]",5,QM9_xyz_files/mol_23803.xyz,E_exc_SS/mol_23803.dat,E_exc_ST/mol_23803.dat,osc_stren/mol_23803.dat,trans_dip_mom/mol_23803.dat,4.153820602241462,"[4.153820602241462, 5.189171460851118, 5.424154080962358]",geometry_matched_to_qm9_mol_23803; qm9_source=qm9randdiv60_23294_C3HFN2O2; generated=2026-07-15
qm9randdiv60_755_CH3N5,candidate,CH3N5,755,769,def2-tzvp,0,0,Angstrom,"N -0.025018886800  1.345791971300  0.157644932800
C -0.014475261700 -0.022371911900  0.049847531400
N -1.106421859900 -0.783729295100  0.036335845000
N -0.547910783200 -1.997219562800 -0.015031725300
N  0.767454152900 -2.006670126000 -0.035693828200
N  1.136278242200 -0.749585578500  0.003662324200
H  0.819405142000  1.784056728500 -0.178424329800
H -0.869059495300  1.787599850600 -0.173707958300
H -1.093566260200 -2.844742746100 -0.036326201900",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.87482262,0.21589574918720555,"[5.87482262, 6.26110803, 6.50898049, 6.8245617, 7.02363759]","[0.21589574918720555, 0.23009147617105052, 0.2392006210620627, 0.25079801662093576, 0.258113920639951]","[3.94354711, 4.95621936, 5.25836413, 6.00254014, 6.00836202]","[0.0692694, 0.00874448, 0.01460326, 7.377e-05, 0.00063193]","[""1.64210467"", ""0.64111415"", ""0.04125519"", ""-0.06501284"", ""-0.02726345"", ""0.60276054"", ""0.00965996"", ""-0.27453031"", ""0.71844364"", ""-0.04117180"", ""-0.02112556"", ""0.02662972"", ""-0.04373350"", ""-0.01124030"", ""0.14726388""]",5,QM9_xyz_files/mol_769.xyz,E_exc_SS/mol_769.dat,E_exc_ST/mol_769.dat,osc_stren/mol_769.dat,trans_dip_mom/mol_769.dat,6.1048728157794585,"[6.1048728157794585, 6.315593511616854, 6.932905038949947]",geometry_matched_to_qm9_mol_769; qm9_source=qm9randdiv60_755_CH3N5; generated=2026-07-15
qm9randdiv60_126365_C4HN5,candidate,C4HN5,126365,128888,def2-tzvp,0,0,Angstrom,"N -0.027616807600 -1.148304490500 -0.003453420000
C -0.038701115300  0.007609489300  0.003230534400
C -0.014253045300  1.425988151400  0.010994742700
N -1.127349709900  2.167363578700  0.029023393900
N -0.660533489100  3.401385130600  0.030258843100
N  0.649272054400  3.559175915000  0.014914313600
C  1.102493575200  2.300855736900  0.002119491600
C  2.485338354500  1.984888099300 -0.016821981000
N  3.604997439900  1.697779522200 -0.032339102900
H -1.283356526800  4.196535437100  0.042514834700",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,6.05524236,0.22252605233931347,"[6.05524236, 6.21416619, 6.4690181, 6.94511501, 7.06837612]","[0.22252605233931347, 0.2283663953693725, 0.23773203031704354, 0.2552282690494673, 0.2597580312925862]","[4.02888478, 4.39602807, 5.06618063, 5.35699893, 6.19530842]","[0.08982435, 0.17244884, 0.00019253, 0.00219529, 0.29580481]","[""1.22005233"", ""-1.55648151"", ""-0.02398864"", ""-2.12926144"", ""-1.66847960"", ""0.01703388"", ""-0.07138441"", ""-0.04615972"", ""0.02493389"", ""-0.11234037"", ""-0.07980116"", ""0.25370094"", ""2.04818293"", ""-2.61511099"", ""-0.04075088""]",5,QM9_xyz_files/mol_128888.xyz,E_exc_SS/mol_128888.dat,E_exc_ST/mol_128888.dat,osc_stren/mol_128888.dat,trans_dip_mom/mol_128888.dat,6.359019323737281,"[6.359019323737281, 6.714706359133581, 6.781384270820912]",geometry_matched_to_qm9_mol_128888; qm9_source=qm9randdiv60_126365_C4HN5; generated=2026-07-15
qm9randdiv60_21324_C2N4O2,candidate,C2N4O2,21324,21764,def2-tzvp,0,0,Angstrom,"O -1.384058291500  1.522101131400  0.019064642700
N  2.941198520200  1.534979054700 -0.018379235100
N  2.312501166600  0.592618095400 -0.016030835600
C  1.407666251700 -0.339164822600 -0.008529207500
C -1.642815395600  0.388146553300  0.019605937100
O -1.923457661200 -0.740589177500  0.018108604200
N  1.930496772800 -2.703532131900 -0.032683810200
N  1.794895257000 -1.578873972800 -0.023250815500",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,3.07423431,0.11297602710164242,"[3.07423431, 3.73462369, 4.06212568, 4.21448612, 6.65188823]","[0.11297602710164242, 0.13724488918864347, 0.1492803653323216, 0.15487950822870616, 0.24445238364071742]","[2.01471736, 2.63423713, 3.43176081, 3.67024071, 3.78329183]","[4e-08, 0.01903016, 1.6e-07, 0.00464902, 1.08084576]","[""0.00049251"", ""0.00187726"", ""0.00009122"", ""-0.26914079"", ""-1.12749737"", ""-0.00378962"", ""0.00085077"", ""0.00314142"", ""0.00010823"", ""0.00941626"", ""-0.00406603"", ""0.53924192"", ""-1.51724693"", ""-6.36749713"", ""-0.02215393""]",5,QM9_xyz_files/mol_21764.xyz,E_exc_SS/mol_21764.dat,E_exc_ST/mol_21764.dat,osc_stren/mol_21764.dat,trans_dip_mom/mol_21764.dat,3.5559664379828115,"[3.5559664379828115, 4.08666445325242, 4.403270011012767]",geometry_matched_to_qm9_mol_21764; qm9_source=qm9randdiv60_21324_C2N4O2; generated=2026-07-15
qm9randdiv60_504_C4H3NO,candidate,C4H3NO,504,514,def2-tzvp,0,0,Angstrom,"O -0.018084300900  1.457020766000  0.010088450400
C  0.003158842600  0.041318674200  0.002295988200
C -1.364472696800 -0.461181695200  0.012641090300
C -2.486344932000 -0.905851862600  0.020933410700
C -3.756059136400 -1.408295475000  0.030332514500
N -4.834567657300 -1.839315313300  0.038299463800
H  0.895287567400  1.761691062800  0.003705324800
H  0.511125294000 -0.359313797500 -0.890244751500
H  0.528004249300 -0.368816299400  0.880636738800",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.46113804,0.20069312127768502,"[5.46113804, 5.84969235, 5.88534908, 7.36508433, 8.00079488]","[0.20069312127768502, 0.21497222879861436, 0.2162825894571147, 0.2706618568940381, 0.29402378870645096]","[4.12702215, 4.85979495, 4.88538183, 5.5213947, 6.4598933]","[6.72e-06, 0.00097363, 7.132e-05, 0.00357446, 0.00022503]","[""-0.00010078"", ""0.00013095"", ""-0.01801693"", ""-0.18442493"", ""0.09935442"", ""0.00251216"", ""-0.00072615"", ""0.00016361"", ""-0.05652355"", ""-0.00286940"", ""-0.00351892"", ""0.35771316"", ""0.01931266"", ""-0.00801820"", ""0.08354383""]",5,QM9_xyz_files/mol_514.xyz,E_exc_SS/mol_514.dat,E_exc_ST/mol_514.dat,osc_stren/mol_514.dat,trans_dip_mom/mol_514.dat,5.958498473296573,"[5.958498473296573, 6.353107368927821, 6.469599234892103]",geometry_matched_to_qm9_mol_514; qm9_source=qm9randdiv60_504_C4H3NO; generated=2026-07-15
qm9randdiv60_119_C3H6N2,candidate,C3H6N2,119,123,def2-tzvp,0,0,Angstrom,"C -0.035225871100  1.467084976700  0.014829944300
N  0.044947731300  0.011683016500 -0.017594460100
C  0.696935117600 -0.531594034100  1.166299529700
C  0.719681412600 -1.996790185700  1.134783112800
N  0.717567470100 -3.151631191900  1.123936826100
H  0.975148941100  1.888876418100 -0.031147030100
H -0.582457161800  1.815857805000 -0.864350938100
H -0.527939611800  1.873867847200  0.915702266700
H -0.883384213900 -0.387825496700 -0.103574532600
H  1.733475709300 -0.171281445200  1.193767238000
H  0.235270516700 -0.219635759900  2.122316313300",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,6.7056155,0.24642682439556585,"[6.7056155, 7.86162435, 7.98112185, 8.20734002, 8.32918804]","[0.24642682439556585, 0.28890936606212425, 0.2933008181888096, 0.3016141826001267, 0.30609201474357234]","[6.30109165, 6.34236155, 7.20353351, 7.23704734, 7.53832707]","[0.00053987, 0.0397207, 0.00282032, 0.00764406, 0.02160876]","[""-0.10226335"", ""-0.07953461"", ""-0.06668584"", ""-0.67564598"", ""0.18760814"", ""0.91686185"", ""0.22663445"", ""0.11916099"", ""0.16619777"", ""0.17540503"", ""-0.39944460"", ""-0.23511120"", ""0.37125453"", ""-0.05236695"", ""0.73725923""]",5,QM9_xyz_files/mol_123.xyz,E_exc_SS/mol_123.dat,E_exc_ST/mol_123.dat,osc_stren/mol_123.dat,trans_dip_mom/mol_123.dat,7.088015794567636,"[7.088015794567636, 8.443302081872783, 8.543581892818553]",geometry_matched_to_qm9_mol_123; qm9_source=qm9randdiv60_119_C3H6N2; generated=2026-07-15
qm9randdiv60_3917_C6H9NO,candidate,C6H9NO,3917,3989,def2-tzvp,0,0,Angstrom,"C -0.042171322000  1.539401455100  0.063523007600
C  0.056789817100  0.005166482200 -0.018932245300
C  0.724688025900 -0.460415407000 -1.227838587800
C  1.282938894900 -0.806467372800 -2.240903321000
C  1.929471221300 -1.300109395200 -3.408675821400
C  2.077373567000 -2.791260868700 -3.597532745200
N  2.358937052400 -0.425925876500 -4.252851429500
O  2.968696932000 -1.050096737100 -5.345111130500
H  0.952102258300  1.993497779500  0.052863481300
H -0.603722807900  1.938204870800 -0.785309304900
H -0.549539642900  1.837706617400  0.985616390700
H  0.591917410300 -0.377813701000  0.860060260500
H -0.948995382500 -0.432627071800  0.029858359900
H  1.590501582400 -3.102651514200 -4.527055670400
H  3.135364877300 -3.054984143500 -3.692961677300
H  1.641649849400 -3.334646380100 -2.759510434100
H  3.236648607000 -0.297746717000 -5.883414872600",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.69245318,0.2091937958816518,"[5.69245318, 5.80012896, 5.97587759, 6.67312319, 7.01769679]","[0.2091937958816518, 0.21315080781138673, 0.2196094508371867, 0.2452327540271446, 0.25789560026676983]","[3.25387282, 4.96896872, 5.34136108, 5.47533886, 6.19035322]","[2.39e-06, 0.35965699, 0.00256867, 0.00413499, 0.00853379]","[""-0.00319932"", ""0.00289668"", ""-0.00960618"", ""-1.91825788"", ""-0.16408390"", ""3.55596403"", ""-0.29324106"", ""-0.00970114"", ""-0.16511639"", ""-0.35202806"", ""-0.01005104"", ""-0.19843202"", ""0.49694207"", ""0.01878428"", ""0.27085583""]",5,QM9_xyz_files/mol_3989.xyz,E_exc_SS/mol_3989.dat,E_exc_ST/mol_3989.dat,osc_stren/mol_3989.dat,trans_dip_mom/mol_3989.dat,5.947765883419359,"[5.947765883419359, 6.421367147218479, 6.477320171507543]",geometry_matched_to_qm9_mol_3989; qm9_source=qm9randdiv60_3917_C6H9NO; generated=2026-07-15
